[INFO  ] [18:06:38.283761] <                    > fastchess --- fastchess alpha 1.5.0 compiled for macos-latest 20250921-5c6d1bc (CI) 
[INFO  ] [18:06:38.284142] <                    > fastchess --- Setting seed to: 5938664303847077188
[INFO  ] [18:06:38.359943] <                    > fastchess --- Indexing opening suite...

[INFO  ] [18:06:38.361085] <                    > fastchess --- Starting tournament...
[Engine] [18:06:42.045063] <         0x16bbcb000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 1 seldepth 10 multipv 1 nodes 357 nps 0 time 0 score cp 58 pv d3c2
[Engine] [18:06:42.045205] <         0x16bbcb000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 2 seldepth 12 multipv 1 nodes 1352 nps 0 time 0 score cp 68 pv c3b5
[Engine] [18:06:42.045930] <         0x16bbcb000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 3 seldepth 17 multipv 1 nodes 6296 nps 0 time 0 score cp 64 pv d4b5
[Engine] [18:06:42.050092] <         0x16bbcb000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 4 seldepth 20 multipv 1 nodes 36163 nps 7232600 time 5 score cp 78 pv d4b5
[Engine] [18:06:42.060219] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 1623 nodes 31 nps 31000 time 1 pv c1h6
[Engine] [18:06:42.060248] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 1443 nodes 62 nps 15500 time 4 pv c1h6
[Engine] [18:06:42.060255] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 3 score cp 1374 nodes 93 nps 4428 time 21 pv c1h6
[Engine] [18:06:42.060260] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 4 score cp 1303 nodes 124 nps 1569 time 79 pv c1h6
[Engine] [18:06:42.060265] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 5 score cp 1295 nodes 155 nps 501 time 309 pv c1h6
[Engine] [18:06:42.060270] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove c1h6
[Engine] [18:06:42.060276] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.060289] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.060311] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.060327] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.060333] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- position startpos moves d2d4 g8f6 c2c4 e7e6 g2g3 d7d5 g1f3 d5c4 d1a4 b8d7 a4c4 c7c5 f1g2 d7b6 c4d3 c5d4 d3a6 b7a6 c1h6
[Engine] [18:06:42.060339] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.060397] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.060442] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- go wtime 9615 btime 9917 winc 100 binc 100
[Engine] [18:06:42.060639] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 1 seldepth 5 multipv 1 nodes 42 nps 0 time 0 score cp 1761 pv g7h6
[Engine] [18:06:42.060668] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 2 seldepth 9 multipv 1 nodes 295 nps 0 time 0 score cp 1744 pv g7h6
[Engine] [18:06:42.060843] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 3 seldepth 9 multipv 1 nodes 1749 nps 0 time 0 score cp 1752 pv g7h6
[Engine] [18:06:42.061968] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 4 seldepth 14 multipv 1 nodes 9227 nps 9227000 time 1 score cp 1791 pv g7h6
[Engine] [18:06:42.067376] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 5 seldepth 12 multipv 1 nodes 59225 nps 8460714 time 7 score cp 1800 pv g7h6
[Engine] [18:06:42.073709] <         0x16bbcb000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 5 seldepth 19 multipv 1 nodes 225510 nps 8053928 time 28 score cp 32 pv d3c2
[Engine] [18:06:42.088556] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 6 seldepth 18 multipv 1 nodes 3129344 nps 11676656 time 268 score cp 3436 pv c2a1
[Engine] [18:06:42.088572] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> bestmove c2a1
[Engine] [18:06:42.088579] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.088592] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.088616] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.088630] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.088636] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- position startpos moves d2d4 g8f6 c2c4 e7e6 g1f3 c7c5 g2g3 c5d4 f3d4 d8b6 f1g2 f8c5 e2e3 b8c6 d4c2 b6a6 d1d7 c8d7 g2d5 e6d5 h2h4 c6b4 e3e4 b4c2 e1f1 c2a1
[Engine] [18:06:42.088642] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.088756] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.088820] <         0x16bb3f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- go wtime 8802 btime 9223 winc 100 binc 100
[Engine] [18:06:42.093154] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 6 seldepth 15 multipv 1 nodes 3801088 nps 14183164 time 268 score cp 2852 pv g5c5
[Engine] [18:06:42.093200] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> bestmove g5c5
[Engine] [18:06:42.093217] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.093245] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.093293] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.093324] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.093347] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- position startpos moves c2c4 g7g6 g1f3 f8g7 b1c3 e7e5 g2g3 g8e7 f1g2 e8g8 d2d4 e5d4 f3d4 b8c6 d4c6 e7c6 c1g5 d8g5 d1d4 g7d4 f2f3 d4c3 e1f2 c3b2 a1d1 g5c5
[Engine] [18:06:42.093364] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.093456] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.093470] <         0x16b90f000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- go wtime 8794 btime 9225 winc 100 binc 100
[Engine] [18:06:42.098030] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 1241 nodes 22 nps 22000 time 1 pv a8c8
[Engine] [18:06:42.098040] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 1119 nodes 44 nps 44000 time 1 pv e6e5
[Engine] [18:06:42.098046] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 3 score cp 1223 nodes 66 nps 22000 time 3 pv f7f6
[Engine] [18:06:42.098051] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 4 score cp 1223 nodes 88 nps 6285 time 14 pv f7f6
[Engine] [18:06:42.098055] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 5 score cp 1223 nodes 110 nps 1594 time 69 pv f7f6
[Engine] [18:06:42.098059] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 6 score cp 955 nodes 132 nps 776 time 170 pv f7f6
[Engine] [18:06:42.098063] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 7 score cp 890 nodes 154 nps 442 time 348 pv b7b6
[Engine] [18:06:42.098067] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove b7b6
[Engine] [18:06:42.098072] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.098098] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.098175] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.098204] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.098226] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- position startpos moves e2e4 c7c5 f2f4 e7e6 g1f3 d7d5 f1b5 c8d7 b5d7 b8d7 d2d3 f8d6 e1g1 g8e7 c2c4 d5e4 d3e4 d8a5 d1d6 a5a3 b1a3 e8f8 d6d7 g7g5 f4g5 b7b6
[Engine] [18:06:42.098241] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.098284] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.098298] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- go wtime 9225 btime 8795 winc 100 binc 100
[Engine] [18:06:42.098338] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 1 seldepth 5 multipv 1 nodes 53 nps 0 time 0 score cp 2435 pv c1e3
[Engine] [18:06:42.098450] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 2 seldepth 8 multipv 1 nodes 889 nps 0 time 0 score cp 2691 pv f3e5
[Engine] [18:06:42.098798] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 3 seldepth 8 multipv 1 nodes 3742 nps 0 time 0 score cp 2691 pv f3e5
[Engine] [18:06:42.100288] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 2742 nodes 18 nps 18000 time 1 pv g7g5
[Engine] [18:06:42.100302] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 2732 nodes 36 nps 18000 time 2 pv b5b4
[Engine] [18:06:42.100309] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 3 score cp 2742 nodes 54 nps 5400 time 10 pv b5b4
[Engine] [18:06:42.100314] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 4 score cp 1818 nodes 72 nps 2117 time 34 pv b5b4
[Engine] [18:06:42.100319] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 5 score cp 1868 nodes 90 nps 1034 time 87 pv b5b4
[Engine] [18:06:42.100323] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 6 score cp 1808 nodes 108 nps 800 time 135 pv g7g5
[Engine] [18:06:42.100328] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove g7g5
[Engine] [18:06:42.100333] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.100345] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.100363] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.100391] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.100420] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- position startpos moves e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 e8g8 a2a3 g8h8 d2d4 e7c5 d4c5 f6d5 e4d5 d8g5 c1g5 c6e7 g5e7 g7g5
[Engine] [18:06:42.100437] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.100472] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.100487] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- go wtime 9223 btime 8794 winc 100 binc 100
[Engine] [18:06:42.100499] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 6 seldepth 17 multipv 1 nodes 3375104 nps 12546855 time 269 score cp 1935 pv f8b4
[Engine] [18:06:42.100511] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> bestmove f8b4
[Engine] [18:06:42.100520] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.100532] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 1 seldepth 4 multipv 1 nodes 49 nps 0 time 0 score cp 3077 pv e7f8
[Engine] [18:06:42.100537] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.100573] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 2 seldepth 8 multipv 1 nodes 365 nps 0 time 0 score cp 3292 pv e7f8
[Engine] [18:06:42.100601] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.100628] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.100641] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- position startpos moves d2d4 d7d5 c2c4 c7c6 e2e3 g8f6 g1f3 c8f5 b1c3 e7e6 f3h4 f5e4 f2f3 e4g6 h4g6 h7g6 f3f4 b8d7 d1h5 f6h5 f4f5 d8h4 e1e2 g6f5 b2b4 f8b4
[Engine] [18:06:42.100655] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.100656] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 3 seldepth 7 multipv 1 nodes 1925 nps 0 time 0 score cp 3292 pv e7f8
[Engine] [18:06:42.100746] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.100768] <         0x16b99b000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- go wtime 8794 btime 9221 winc 100 binc 100
[Engine] [18:06:42.101744] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 4 seldepth 11 multipv 1 nodes 22170 nps 7390000 time 3 score cp 2998 pv f3e5
[Engine] [18:06:42.102331] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 4 seldepth 12 multipv 1 nodes 16121 nps 16121000 time 1 score cp 3332 pv e7f8
[Engine] [18:06:42.103798] <         0x16bab3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 6 seldepth 17 multipv 1 nodes 368336 nps 8565953 time 43 score cp 1817 pv g7h6
[Engine] [18:06:42.105316] <         0x16ba27000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 5 seldepth 12 multipv 1 nodes 94902 nps 18980400 time 5 score cp 3332 pv e7f8
[Engine] [18:06:42.106009] <         0x16bce3000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 5 seldepth 8 multipv 1 nodes 120579 nps 17225571 time 7 score cp 3284 pv f3e5
[Engine] [18:06:42.125785] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 1 score cp 2048 nodes 21 nps 10500 time 2 pv a8a7
[Engine] [18:06:42.125884] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 2 score cp 1564 nodes 42 nps 5250 time 8 pv a8b8
[Engine] [18:06:42.125899] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 3 score cp 1732 nodes 63 nps 2333 time 27 pv a8a7
[Engine] [18:06:42.125912] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 4 score cp 588 nodes 84 nps 1105 time 76 pv f7f6
[Engine] [18:06:42.125923] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 5 score cp 905 nodes 105 nps 640 time 164 pv g8h6
[Engine] [18:06:42.125934] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> info depth 6 score cp 555 nodes 126 nps 496 time 254 pv d6d5
[Engine] [18:06:42.125945] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> bestmove d6d5
[Engine] [18:06:42.125959] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 <--- isready
[Engine] [18:06:42.125987] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/versions/v10_build/chess_engine_v10 ---> readyok
[Engine] [18:06:42.126041] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.126066] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.126080] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- position startpos moves e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 f1c4 e7e6 c1f4 a7a6 a2a4 f8e7 e1g1 d8b6 a1b1 e7h4 f3h4 b6f2 f1f2 c6d4 d1d4 d6d5
[Engine] [18:06:42.126093] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- isready
[Engine] [18:06:42.126140] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> readyok
[Engine] [18:06:42.126153] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot <--- go wtime 9222 btime 8766 winc 100 binc 100
[Engine] [18:06:42.126322] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 1 seldepth 3 multipv 1 nodes 97 nps 0 time 0 score cp 2255 pv e4d5
[Engine] [18:06:42.126338] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 2 seldepth 8 multipv 1 nodes 702 nps 0 time 0 score cp 2586 pv d4g7
[Engine] [18:06:42.126729] <         0x16bc57000> /Users/lucaspavone/Desktop/_Bureau_/Univ/L3/Projets/chess_engine/fastchess-mac-arm64/stash-bot-v10/stash-bot ---> info depth 3 seldepth 4 multipv 1 nodes 4214 nps 0 time 0 score cp 2586 pv d4g7
